No disposition;Nature mutation;Valeur fonciere;No voie;Code type de voie;Type de voie;Code voie;Voie;Code ID commune;Code postal;Commune;Code departement;Code commune;No plan;1er lot;Nombre de lots;Code type local;Type local;Surface reelle bati;Nombre pieces principales;
1;Vente;627110;15;0;RUE;7125;P VAILLANT COUTURIER;2952;92300;LEVALLOIS-PERRET;92;044;82;76;1;2;Appartement;79;4;
1;Vente;627250;53;0;RUE;3084;DE L ECHIQUIER;3201;75010;PARIS 10;75;110;76;18;1;2;Appartement;51;2;
1;Vente;627420;8;1;AV;2050;STE MARIE;809;33120;ARCACHON;33;009;153;112;1;2;Appartement;73;3;
1;Vente;627800;9;0;RUE;7845;DE LA PROCESSION;3207;75015;PARIS 15;75;115;37;34;1;2;Appartement;58;4;
1;Vente;627850;17;0;RUE;500;DANES DE MONTARDAT;2447;78100;SAINT-GERMAIN-EN-LAYE;78;551;1064;109;2;2;Appartement;74;3;
1;Vente;628000;97;0;RUE;1470;DES CHENES;2943;92150;SURESNES;92;073;163;9;1;1;Maison;90;4;
1;Vente;628000;4;0;RUE;2521;DALOU;3207;75015;PARIS 15;75;115;58;27;1;2;Appartement;45;3;
1;Vente;628000;15;0;RUE;6971;OUDINOT;3199;75007;PARIS 07;75;107;2;21;2;2;Appartement;46;2;
1;Vente;628020;1;0;RUE;500;DE LA CHAUDIERE;2931;91370;VERRIERES LE BUISSON;91;645;512;8;1;2;Appartement;133;6;
1;Vente;628900;155;0;RUE;7228;PELLEPORT;3211;75020;PARIS 20;75;120;68;40;2;2;Appartement;66;3;
1;Vente;628900;24;0;RUE;9462;DES TROIS FRERES;3210;75018;PARIS 18;75;118;82;45;1;2;Appartement;49;3;
1;Vente;629000;133;0;RUE;3508;DU FBG DU TEMPLE;3201;75010;PARIS 10;75;110;20;4;1;2;Appartement;58;3;
1;Vente;629000;15;0;RUE;1165;DES ERABLES;2416;78150;LE CHESNAY-ROCQUENCOURT;78;158;5;566;1;2;Appartement;120;5;
1;Vente;629000;340;0;RUE;7904;DES PYRENEES;3211;75020;PARIS 20;75;120;30;21;2;2;Appartement;51;3;
1;Vente;629200;13;0;RUE;7457;DE LA PIERRE LEVEE;3203;75011;PARIS 11;75;111;45;19;3;2;Appartement;59;3;
1;Vente;629889;24;0;RUE;4411;HENRI BARBUSSE;2952;92300;LEVALLOIS-PERRET;92;044;14;20;2;2;Appartement;63;3;
1;Vente;629900;30;1;AV;2520;DIVISION LECLERC;2971;92160;ANTONY;92;002;119;216;1;2;Appartement;95;4;
1;Vente;630000;19;24;QUAI;6110;ROMAIN ROLLAND;1909;69005;LYON 5EME;69;385;31;12;2;2;Appartement;139;3;
1;Vente;630000;38;1;AV;3023;DUQUESNE;3199;75007;PARIS 07;75;107;28;15;1;2;Appartement;54;2;
1;Vente;630000;18;35;PAS;4514;HEBRARD;3201;75010;PARIS 10;75;110;109;15;2;2;Appartement;65;3;
1;Vente;630000;9001;0;RUE;3515;GUSTAVE GARAUD;2625;83000;TOULON;83;137;413;20;1;2;Appartement;90;4;
1;Vente;630000;34;0;RUE;70;DE L ARENE;329;13260;CASSIS;13;022;33;96;1;2;Appartement;84;4;
1;Vente;630000;133;1;AV;5922;DU MAINE;3206;75014;PARIS 14;75;114;46;35;1;2;Appartement;69;3;
1;Vente;630000;121;0;RUE;1080;LEON DESOYER;2447;78100;SAINT-GERMAIN-EN-LAYE;78;551;228;74;1;2;Appartement;92;4;
1;Vente;630000;16;0;RUE;4150;DU GENERAL LECLERC;2946;92270;BOIS-COLOMBES;92;009;198;1;3;1;Maison;65;3;
1;Vente;630000;41;0;RUE;1978;DU CHERCHE MIDI;3198;75006;PARIS 06;75;106;67;9;1;2;Appartement;32;2;
1;Vente;630000;2;0;RUE;559;AUGUSTE MAQUET;3208;75016;PARIS 16;75;116;75;13;2;2;Appartement;60;3;
1;Vente;630000;7;0;RUE;2130;JULES PARENT;2942;92500;RUEIL-MALMAISON;92;063;621;115;2;2;Appartement;98;4;
1;Vente;630000;54;1;AV;7160;PORTE DE VILLIERS;2952;92300;LEVALLOIS-PERRET;92;044;2;43;1;2;Appartement;80;3;
1;Vente;630000;5;0;RUE;3027;DURANTI;3203;75011;PARIS 11;75;111;42;117;2;2;Appartement;62;3;
1;Vente;630000;21;0;RUE;8180;ROUGET DE LISLE;2941;92800;PUTEAUX;92;062;31;9;1;2;Appartement;64;3;
1;Vente;630000;43;0;RUE;5976;MANIN;3212;75019;PARIS 19;75;119;17;301;2;2;Appartement;52;3;
1;Vente;630000;67;15;BD;8174;DE REUILLY;3204;75012;PARIS 12;75;112;47;14;2;2;Appartement;58;3;
1;Vente;630000;100;0;RUE;2523;DES DAMES;3209;75017;PARIS 17;75;117;29;110;2;2;Appartement;59;3;
1;Vente;630000;41;1;AV;680;EGLE;2424;78600;MAISONS-LAFFITTE;78;358;41;2;3;2;Appartement;94;5;
1;Vente;630000;15;0;RUE;4222;GODOT DE MAUROY;3202;75009;PARIS 09;75;109;80;13;1;2;Appartement;36;1;
1;Vente;630000;3;0;RUE;620;DES ECOLES;2431;78400;CHATOU;78;146;951;11;1;2;Appartement;104;5;
1;Vente;630300;38;1;AV;7130;PASTEUR;2945;92400;COURBEVOIE;92;026;13;126;2;2;Appartement;96;4;
1;Vente;631780;10;0;RUE;800;BELLECORDIERE;1906;69002;LYON 2EME;69;382;14;26;1;2;Appartement;100;4;
1;Vente;631800;8;0;RUE;5397;LAURENT PICHAT;3208;75016;PARIS 16;75;116;16;47;1;2;Appartement;52;2;
1;Vente;632000;26;0;RUE;2551;DIDEROT;3061;94300;VINCENNES;94;080;132;21;2;2;Appartement;63;3;
1;Vente;632000;3;0;RUE;5035;DU JOURDAIN;3211;75020;PARIS 20;75;120;33;109;2;2;Appartement;63;3;
1;Vente;632000;17;0;RUE;3225;EMILE DUBOIS;3206;75014;PARIS 14;75;114;31;3344;2;2;Appartement;62;3;
1;Vente;632000;10;0;RUE;4278;DE LA GRANDE TRUANDERIE;3196;75001;PARIS 01;75;101;89;22;1;2;Appartement;103;3;
1;Vente;632000;19;2;ALL;2575;ROBERT DOISNEAU;2955;92100;BOULOGNE-BILLANCOURT;92;012;84;20;1;2;Appartement;74;3;
1;Vente;632000;28;0;RUE;8481;SAINT AMBROISE;3203;75011;PARIS 11;75;111;5;10;1;2;Appartement;55;3;
1;Vente;632000;74;15;BD;2113;DE CLICHY;3210;75018;PARIS 18;75;118;178;31;1;2;Appartement;55;2;
1;Vente;632075;16;0;RUE;3011;DUPONT DE L EURE;3211;75020;PARIS 20;75;120;53;12;2;2;Appartement;67;3;
1;Vente;632250;71;15;BD;8130;DE LA REPUBLIQUE;2947;92250;LA GARENNE-COLOMBES;92;035;210;248;2;2;Appartement;80;4;
1;Vente;632500;20;0;RUE;1350;DE NOAILLES;2447;78100;SAINT-GERMAIN-EN-LAYE;78;551;253;5;2;2;Appartement;78;3;
1;Vente;632500;8;0;RUE;6150;MICHELET;2943;92150;SURESNES;92;073;7;83;2;2;Appartement;91;4;
1;Vente;632800;10;35;PAS;8155;RIVIERE;3031;94800;VILLEJUIF;94;076;57;9;1;2;Appartement;111;3;
1;Vente;633000;4957;8;;B075;SALAGRUE;2589;83350;RAMATUELLE;83;101;337;19;1;1;Maison;71;4;
1;Vente;633383;130;0;RUE;626;DE BAGNOLET;3211;75020;PARIS 20;75;120;18;109;1;2;Appartement;61;3;
1;Vente;633600;26;0;RUE;9988;YVES TOUDIC;3201;75010;PARIS 10;75;110;35;2;1;2;Appartement;46;2;
1;Vente;633900;98;0;RUE;3180;ESCUDIER;2955;92100;BOULOGNE-BILLANCOURT;92;012;193;116;2;2;Appartement;58;3;
1;Vente;634000;18;0;RUE;5211;LA BRUYERE;3202;75009;PARIS 09;75;109;117;25;1;2;Appartement;56;3;
1;Vente;634000;36;0;RUE;2076;CLAUDE DECAEN;3204;75012;PARIS 12;75;112;68;332;2;2;Appartement;80;3;
1;Vente;634000;9;0;RUE;7755;DU POTEAU;3210;75018;PARIS 18;75;118;91;25;2;2;Appartement;50;3;
1;Vente;634000;19;15;BD;783;BEAUMARCHAIS;3213;75004;PARIS 04;75;104;106;5;1;2;Appartement;51;2;
1;Vente;634500;52;0;RUE;701;BASFROI;3203;75011;PARIS 11;75;111;51;102;2;2;Appartement;57;2;
1;Vente;634600;62;0;RUE;8126;REMY DUMONCEL;3206;75014;PARIS 14;75;114;88;115;2;2;Appartement;55;3;
1;Vente;635000;27;0;RUE;1790;CROS DE CAPEU;144;6100;NICE;06;088;118;9;1;2;Appartement;107;4;
1;Vente;635000;34;0;RUE;2055;DE CITEAUX;3204;75012;PARIS 12;75;112;66;224;1;2;Appartement;63;2;
1;Vente;635000;78;1;AV;379;DU PORT;2639;83270;SAINT-CYR-SUR-MER;83;112;202;2;1;2;Appartement;105;5;
1;Vente;635000;649;22;PROM;1356;DU SOLEIL;149;6500;MENTON;06;083;343;148;1;2;Appartement;83;3;
1;Vente;635000;37;0;RUE;1214;BOURSAULT;3209;75017;PARIS 17;75;117;46;36;1;2;Appartement;58;4;
1;Vente;635300;14;0;RUE;9284;DE THIONVILLE;3212;75019;PARIS 19;75;119;11;1673;2;2;Appartement;77;3;
1;Vente;635500;3;0;RUE;5429;LEBOUTEUX;3209;75017;PARIS 17;75;117;20;12;1;2;Appartement;60;4;
1;Vente;636000;65;0;RUE;9230;DU THEATRE;3207;75015;PARIS 15;75;115;35;3;2;2;Appartement;50;2;
1;Vente;636250;80;0;RUE;9952;DE WATTIGNIES;3204;75012;PARIS 12;75;112;13;12;1;2;Appartement;69;3;
1;Vente;636580;27;0;RUE;7140;DES PAVILLONS;2941;92800;PUTEAUX;92;062;134;117;2;2;Appartement;68;3;
1;Vente;636723;4;0;RUE;4078;DU GENERAL RENAULT;3203;75011;PARIS 11;75;111;44;14;2;2;Appartement;54;3;
1;Vente;636980;11;0;RUE;6276;DU MONUMENT;3066;94500;CHAMPIGNY-SUR-MARNE;94;017;79;2;1;1;Maison;130;6;
1;Vente;637000;223;15;BD;770;DE LA SOURCE;208;6410;BIOT;06;018;44;13;1;1;Maison;227;6;
1;Vente;637000;93;0;RUE;1614;CAULAINCOURT;3210;75018;PARIS 18;75;118;118;19;1;2;Appartement;58;2;
1;Vente;637000;5;0;RUE;4545;HENRI CHEVREAU;3211;75020;PARIS 20;75;120;35;11;1;2;Appartement;64;2;
1;Vente;637500;1880;3;RTE;56;DES CHAVANNES;2171;74260;LES GETS;74;134;3364;2;1;1;Maison;95;4;
1;Vente;638000;28;0;RUE;9348;DE TORCY;3210;75018;PARIS 18;75;118;19;242;2;2;Appartement;68;3;
1;Vente;638000;17;0;RUE;1480;CREBILLON;3061;94300;VINCENNES;94;080;249;103;2;2;Appartement;76;4;
1;Vente;638150;58;4;CRS;4220;DE LA LIBERTE;1927;69003;LYON 3EME;69;383;16;11;3;2;Appartement;105;4;
1;Vente;638400;6;0;RUE;80;D ALSACE;2948;92600;ASNIERES-SUR-SEINE;92;004;151;149;2;2;Appartement;73;3;
1;Vente;639000;25;0;RUE;149;AUGUSTE MOUNIE;2971;92160;ANTONY;92;002;121;2067;2;2;Appartement;91;3;
1;Vente;639000;14;4;CRS;124;ALBERT 1ER;3197;75008;PARIS 08;75;108;5;35;1;2;Appartement;42;2;
1;Vente;639675;49;0;RUE;2909;DE DOUAI;3202;75009;PARIS 09;75;109;43;9;1;2;Appartement;52;2;
1;Vente;639700;14;0;RUE;5772;LOUIS BRAILLE;3204;75012;PARIS 12;75;112;36;44;1;2;Appartement;58;2;
1;Vente;639850;95;0;RUE;5985;DES MARAICHERS;3211;75020;PARIS 20;75;120;3;13;3;2;Appartement;61;3;
1;Vente;640000;9;0;RUE;9650;VICTOR HUGO;2952;92300;LEVALLOIS-PERRET;92;044;222;1154;1;2;Appartement;85;4;
1;Vente;640000;90;0;RUE;490;DE LAUSANNE;2;1220;DIVONNE-LES-BAINS;01;143;197;100;3;2;Appartement;133;4;
1;Vente;640000;75;0;RUE;6581;MOUFFETARD;3200;75005;PARIS 05;75;105;7;7;2;2;Appartement;56;3;
1;Vente;640000;61;0;RUE;8901;SEDAINE;3203;75011;PARIS 11;75;111;42;28;2;2;Appartement;55;3;
1;Vente;640000;17;0;RUE;481;ARTHUR ROZIER;3212;75019;PARIS 19;75;119;67;16;2;2;Appartement;61;3;
1;Vente;640000;15;0;RUE;233;ALPHONSE DAUDET;3206;75014;PARIS 14;75;114;20;10;1;2;Appartement;60;2;
1;Vente;640000;77;0;RUE;5266;DE LAGNY;3211;75020;PARIS 20;75;120;9;17;2;2;Appartement;71;3;
1;Vente;640000;67;22;PROM;9644;DU VERGER;2967;92130;ISSY-LES-MOULINEAUX;92;040;161;1043;2;2;Appartement;69;3;
1;Vente;640000;45;0;RUE;8669;SAINT LAMBERT;3207;75015;PARIS 15;75;115;54;404;2;2;Appartement;80;3;
1;Vente;640000;17;0;RUE;40;DE L ALOUETTE;3063;94160;SAINT-MANDE;94;067;205;119;1;2;Appartement;75;3;
1;Vente;640000;9;0;RUE;5188;LABAT;3210;75018;PARIS 18;75;118;110;15;2;2;Appartement;45;2;
1;Vente;640000;42;0;RUE;8606;SAINT FERDINAND;3209;75017;PARIS 17;75;117;26;2;2;2;Appartement;56;2;
1;Vente;640000;245;0;RUE;8694;SAINT MARTIN;3195;75003;PARIS 03;75;103;82;11;1;2;Appartement;52;3;
1;Vente;640230;38;0;RUE;9487;TRUFFAUT;3209;75017;PARIS 17;75;117;108;13;2;2;Appartement;55;3;
1;Vente;640400;127;0;RUE;5473;LEGENDRE;3209;75017;PARIS 17;75;117;73;14;1;2;Appartement;60;3;
1;Vente;641000;5;0;RUE;9110;TALUS DU COURS;3063;94160;SAINT-MANDE;94;067;25;2;2;2;Appartement;86;3;
1;Vente;641000;6;2;ALL;439;DES PETITS CHAMPS;2869;91310;MONTLHERY;91;425;17;5;1;1;Maison;150;4;
1;Vente;642000;82;0;RUE;1040;BOBILLOT;3205;75013;PARIS 13;75;113;23;23;1;2;Appartement;71;3;
1;Vente;642000;2;0;RUE;3717;DE LA FONTAINE AU ROI;3203;75011;PARIS 11;75;111;33;6;2;2;Appartement;65;3;
1;Vente;642000;5;0;RUE;8782;ST VINCENT DE PAUL;3201;75010;PARIS 10;75;110;68;137;2;2;Appartement;60;3;
1;Vente;642000;157;0;RUE;8339;DE ROME;3209;75017;PARIS 17;75;117;8;31;1;2;Appartement;60;3;
1;Vente;642200;7;0;RUE;8520;SAINT CLAUDE;3195;75003;PARIS 03;75;103;67;220;2;2;Appartement;50;2;
1;Vente;642300;31;0;RUE;610;JOSEPH RICARD;1955;69110;SAINTE FOY LES LYON;69;202;58;100;2;2;Appartement;104;4;
1;Vente;642400;14;0;RUE;2868;DE LA FRATERNITE;1930;69008;LYON 8EME;69;388;114;68;1;2;Appartement;105;4;
1;Vente;642450;5;1;AV;4172;GUTENBERG;2941;92800;PUTEAUX;92;062;67;1020;2;2;Appartement;78;4;
1;Vente;642500;3;2;ALL;3396;FORAIN F VERDIER;731;31000;TOULOUSE;31;555;43;25;2;2;Appartement;115;5;
1;Vente;643000;31;0;RUE;4180;DU GOUVERNEUR GAL EBOUE;2967;92130;ISSY-LES-MOULINEAUX;92;040;253;206;2;2;Appartement;79;3;
1;Vente;643000;12;1;AV;8163;ROBERT-ANDRE VIVIEN;3063;94160;SAINT-MANDE;94;067;15;16;2;2;Appartement;75;4;
1;Vente;643815;4;15;BD;1410;CIMIEZ;142;6000;NICE;06;088;363;177;2;2;Appartement;144;4;
1;Vente;644000;101;0;RUE;1470;DES CHENES;2943;92150;SURESNES;92;073;163;4;1;1;Maison;87;4;
1;Vente;644500;189;15;BD;1333;BRUNE;3206;75014;PARIS 14;75;114;55;21;2;2;Appartement;71;3;
1;Vente;644660;9;0;RUE;3160;DES EPERNONS;3016;93100;MONTREUIL;93;048;99;201;1;2;Appartement;94;3;
1;Vente;644750;9;0;RUE;3227;EMILE DUCLAUX;3207;75015;PARIS 15;75;115;24;43;2;2;Appartement;59;3;
1;Vente;644900;23;0;RUE;6401;DES MOINES;3209;75017;PARIS 17;75;117;58;157;1;2;Appartement;45;3;
1;Vente;645000;136;0;RUE;80;ARISTIDE BRIAND;2952;92300;LEVALLOIS-PERRET;92;044;272;371;1;2;Appartement;65;3;
1;Vente;645000;18;0;RUE;4318;GRENETA;3214;75002;PARIS 02;75;102;68;4;1;2;Appartement;40;2;
1;Vente;645000;22;0;RUE;8190;DE LA REVOLUTION;3016;93100;MONTREUIL;93;048;34;7;1;2;Appartement;54;1;
1;Vente;645000;8;35;PAS;1100;LAVOISIER;1912;69300;CALUIRE ET CUIRE;69;034;153;68;1;1;Maison;90;5;
1;Vente;645000;41;0;RUE;4002;GAZAN;3206;75014;PARIS 14;75;114;22;8;1;2;Appartement;38;1;
1;Vente;645000;55;1;AV;2730;DE SAINT CLOUD;2407;78000;VERSAILLES;78;646;144;3;1;2;Appartement;79;3;
1;Vente;645000;8;0;RUE;465;JEAN CORONA;2585;83120;SAINTE MAXIME;83;115;2015;8;1;1;Maison;107;4;
1;Vente;645000;14;1;AV;169;RAYMOND GRAMAGLIA;170;6320;CAP-D AIL;06;032;51;66;1;2;Appartement;70;2;
1;Vente;645000;2;0;RUE;1030;BONY;1908;69004;LYON 4EME;69;384;1;10;1;2;Appartement;114;4;
1;Vente;645000;56;0;RUE;9348;DE TORCY;3210;75018;PARIS 18;75;118;14;12;2;2;Appartement;63;2;
1;Vente;645950;22;15;BD;8690;SAINT MARCEL;3200;75005;PARIS 05;75;105;119;19;2;2;Appartement;53;3;
1;Vente;646000;3;1;AV;6170;DES MERISIERS;3060;94130;NOGENT-SUR-MARNE;94;052;112;65;2;2;Appartement;87;3;
1;Vente;646000;62;0;RUE;720;DES BATIGNOLLES;3209;75017;PARIS 17;75;117;5;5;1;2;Appartement;49;3;
1;Vente;646000;31;0;RUE;6973;OUDRY;3205;75013;PARIS 13;75;113;8;8;1;2;Appartement;53;3;
1;Vente;646050;5;0;RUE;30;DE LA CROIX BLANCHE;2441;78870;BAILLY;78;043;129;5;1;1;Maison;140;6;
1;Vente;646700;4;0;RUE;4170;GRANDVILLE;3063;94160;SAINT-MANDE;94;067;68;18;1;2;Appartement;66;3;
1;Vente;646962;3;0;RUE;905;DU MOULIN ST RIEUL;1738;60300;SENLIS;60;612;145;21;1;2;Appartement;127;4;
1;Vente;647000;89;0;RUE;8809;DE LA SANTE;3205;75013;PARIS 13;75;113;10;217;2;2;Appartement;68;4;
1;Vente;647250;55;15;BD;6946;ORNANO;3210;75018;PARIS 18;75;118;53;12;2;2;Appartement;65;4;
1;Vente;647320;27;0;RUE;6110;MADAME DE SANZILLON;2953;92110;CLICHY;92;024;112;11;2;2;Appartement;85;3;
1;Vente;647450;6;0;RUE;4700;IMMEUBLES INDUSTRIELS;3203;75011;PARIS 11;75;111;101;247;1;2;Appartement;65;3;
1;Vente;648000;28;0;RUE;8603;SAINT FARGEAU;3211;75020;PARIS 20;75;120;34;205;2;2;Appartement;72;4;
1;Vente;648400;1;0;RUE;3106;DES ECOUFFES;3213;75004;PARIS 04;75;104;186;4;1;2;Appartement;45;2;
1;Vente;648500;8;0;RUE;990;JOUY BOUDONVILLE;2447;78100;SAINT-GERMAIN-EN-LAYE;78;551;1050;41;2;2;Appartement;90;4;
1;Vente;648600;3;0;RUE;7248;DU PERCHE;3195;75003;PARIS 03;75;103;61;2;2;2;Appartement;40;1;
1;Vente;648620;99;0;RUE;4287;DES GRANDS CHAMPS;3211;75020;PARIS 20;75;120;22;13;2;2;Appartement;67;4;
1;Vente;649000;80;15;BD;7089;PASTEUR;3207;75015;PARIS 15;75;115;27;22;1;2;Appartement;93;3;
1;Vente;649000;185;5;CHE;526;DE LA MER;2643;83230;BORMES-LES-MIMOSAS;83;019;197;3;1;1;Maison;125;5;
1;Vente;649000;65;15;BD;5188;LEI ROURE;325;13009;MARSEILLE 9EME;13;209;40;6;1;1;Maison;160;6;
1;Vente;649000;81;1;AV;2112;DE CLICHY;3209;75017;PARIS 17;75;117;44;10;1;2;Appartement;58;3;
1;Vente;649000;4;39;VC;870;HAM BERANGER;3208;75016;PARIS 16;75;116;30;33;1;2;Appartement;62;2;
1;Vente;649066;158;8;;8512;R-PTSAINT CHARLES;3207;75015;PARIS 15;75;115;32;28;1;2;Appartement;59;2;
1;Vente;649260;70;0;RUE;5814;DE LOURMEL;3207;75015;PARIS 15;75;115;70;25;2;2;Appartement;56;3;
1;Vente;649700;49;0;RUE;1471;DE CHATENAY;2971;92160;ANTONY;92;002;53;439;2;2;Appartement;124;4;
1;Vente;650000;105;3;RTE;1840;DE STRASBOURG;1912;69300;CALUIRE ET CUIRE;69;034;245;8;1;2;Appartement;22;1;
1;Vente;650000;7;0;RUE;48;DE JANVRY;2935;91400;GOMETZ-LA-VILLE;91;274;354;101;1;1;Maison;179;5;
1;Vente;650000;38;1;AV;2970;ROBERT SOLEAU;204;6600;ANTIBES;06;004;1;24;1;2;Appartement;88;4;
1;Vente;650000;51;0;RUE;8289;DE ROCHECHOUART;3202;75009;PARIS 09;75;109;58;4;1;2;Appartement;79;3;
1;Vente;650000;32;0;RUE;1810;DU MAL FOCH;2407;78000;VERSAILLES;78;646;214;8;1;2;Appartement;70;3;
1;Vente;650000;4;0;RUE;9597;DE VARENNE;3199;75007;PARIS 07;75;107;61;10;3;2;Appartement;20;1;
1;Vente;650000;37;0;RUE;9650;DE VILLIERS;2954;92200;NEUILLY-SUR-SEINE;92;051;38;13;1;2;Appartement;72;3;
1;Vente;650000;25;0;RUE;9628;VAUVENARGUES;3210;75018;PARIS 18;75;118;18;265;2;2;Appartement;74;3;
1;Vente;650000;18;1;AV;7931;DES QUATRE CHEMINS;2965;92290;CHATENAY-MALABRY;92;019;195;27;2;2;Appartement;104;5;
1;Vente;650000;332;0;RUE;475;DU LOT DU VLG DES FOURCHES;2643;83230;BORMES-LES-MIMOSAS;83;019;11;322;1;1;Maison;60;4;
1;Vente;650000;87;0;RUE;2794;DIDOT;3206;75014;PARIS 14;75;114;120;6;1;2;Appartement;70;3;
1;Vente;650000;36;0;RUE;3125;EDOUARD VAILLANT;2952;92300;LEVALLOIS-PERRET;92;044;135;31;1;2;Appartement;63;3;
1;Vente;650000;20;0;RUE;200;D ALIGRE;3204;75012;PARIS 12;75;112;64;17;1;2;Appartement;61;3;
1;Vente;650000;54;0;RUE;6228;MAZARINE;3198;75006;PARIS 06;75;106;33;46;1;2;Appartement;35;1;
1;Vente;650000;91;0;RUE;4732;JEAN BLEUZEN;2972;92170;VANVES;92;075;185;111;2;2;Appartement;113;5;
1;Vente;650000;237;0;RUE;5240;LA FAYETTE;3201;75010;PARIS 10;75;110;13;116;5;2;Appartement;60;3;
1;Vente;650000;12;45;VLA;127;ALBERT ROBIDA;3212;75019;PARIS 19;75;119;366;278;2;2;Appartement;73;3;
1;Vente;650000;6;0;RUE;4408;GUSTAVE DORE;3209;75017;PARIS 17;75;117;68;12;2;2;Appartement;52;2;
1;Vente;650000;54;0;RUE;9318;TIQUETONNE;3214;75002;PARIS 02;75;102;68;5;1;2;Appartement;35;2;
1;Vente;650000;67;0;RUE;6834;NOTRE DAME DE NAZARETH;3195;75003;PARIS 03;75;103;96;10;2;2;Appartement;49;3;
1;Vente;650050;19;0;RUE;5031;JOUFFROY D'ABBANS;3209;75017;PARIS 17;75;117;120;18;2;2;Appartement;71;3;
1;Vente;650870;2;0;RUE;1419;CAIL;3201;75010;PARIS 10;75;110;37;12;2;2;Appartement;60;3;
1;Vente;651160;14;0;RUE;2190;DE LA PAROISSE;2407;78000;VERSAILLES;78;646;182;68;1;2;Appartement;80;4;
1;Vente;651500;21;0;RUE;936;JACQUES MOLLARD;2447;78100;SAINT-GERMAIN-EN-LAYE;78;551;2534;401;1;1;Maison;137;6;
1;Vente;651500;60;0;RUE;3539;DE FECAMP;3204;75012;PARIS 12;75;112;64;31;1;2;Appartement;64;3;
1;Vente;651650;3;0;RUE;1355;CADROIN;783;33000;BORDEAUX;33;063;2;3;1;2;Appartement;48;3;
1;Vente;651700;5087;8;;B154;SORBELLA;625;20166;PIETROSELLA;2A;228;120;13;1;1;Maison;96;4;
1;Vente;652000;9013;8;;B025;COL DE VILLEFRANCHE;143;6300;NICE;06;088;73;12;2;2;Appartement;130;4;
1;Vente;652000;116;0;RUE;1425;CARNOT;2943;92150;SURESNES;92;073;32;212;2;2;Appartement;85;4;
1;Vente;652000;141;1;AV;4903;JEAN JAURES;3212;75019;PARIS 19;75;119;36;15;2;2;Appartement;81;3;
1;Vente;652570;1;0;RUE;5105;JULES SIMON;3207;75015;PARIS 15;75;115;13;39;1;2;Appartement;50;3;
1;Vente;652940;85;15;BD;9107;SUCHET;3208;75016;PARIS 16;75;116;4;119;2;2;Appartement;70;3;
1;Vente;653000;18;3;RTE;8111;DE LA REINE;2955;92100;BOULOGNE-BILLANCOURT;92;012;39;1014;1;2;Appartement;69;2;
1;Vente;653700;3;0;RUE;500;FEUDON;2958;92210;SAINT-CLOUD;92;064;153;221;2;2;Appartement;100;4;
1;Vente;653850;2;0;RUE;8635;SAINT HONORE;3196;75001;PARIS 01;75;101;1;100241;1;2;Appartement;66;2;
1;Vente;654000;10;0;RUE;4282;DU GRAND PRIEURE;3203;75011;PARIS 11;75;111;95;22;4;2;Appartement;50;2;
1;Vente;654800;5;0;RUE;1415;CARVES;2968;92120;MONTROUGE;92;049;14;5;2;2;Appartement;74;3;
1;Vente;655000;15;1;AV;1495;DE CHANZY;3020;94210;SAINT-MAUR-DES-FOSSES;94;068;134;53;2;2;Appartement;82;4;
1;Vente;655000;39;0;RUE;1421;CARNOT;3016;93100;MONTREUIL;93;048;116;1;3;2;Appartement;94;5;
1;Vente;655000;68;0;RUE;6654;MYRHA;3210;75018;PARIS 18;75;118;28;5;2;2;Appartement;65;3;
1;Vente;655000;141;15;BD;8894;DE SEBASTOPOL;3214;75002;PARIS 02;75;102;30;8;1;2;Appartement;60;3;
1;Vente;655000;26;0;RUE;245;ALPHONSE PENAUD;3211;75020;PARIS 20;75;120;42;76;1;2;Appartement;104;4;
1;Vente;655250;12;0;RUE;9533;DES URSULINES;3200;75005;PARIS 05;75;105;8;22;2;2;Appartement;55;2;
1;Vente;655300;59;1;AV;6160;DE LA MARNE;2948;92600;ASNIERES-SUR-SEINE;92;004;51;6;1;2;Appartement;87;4;
1;Vente;655800;40;0;RUE;7140;DU PRINTEMPS;731;31000;TOULOUSE;31;555;148;5;2;2;Appartement;90;3;
1;Vente;656000;27;0;RUE;2010;DE LA CHINE;3211;75020;PARIS 20;75;120;29;20;2;2;Appartement;60;3;
1;Vente;656500;38;1;AV;4730;JEAN JAURES;3041;94110;ARCUEIL;94;003;4;79;1;2;Appartement;83;4;
1;Vente;656600;41;0;RUE;3536;DES FAVORITES;3207;75015;PARIS 15;75;115;35;12;2;2;Appartement;56;2;
1;Vente;656800;29;0;RUE;4125;GAMBETTA;2943;92150;SURESNES;92;073;29;7;1;2;Appartement;78;3;
1;Vente;657000;80;0;RUE;4510;HAXO;3211;75020;PARIS 20;75;120;5;27;3;2;Appartement;79;4;
1;Vente;657000;98;0;RUE;8160;DE ROMAINVILLE;2980;93260;LES LILAS;93;045;121;1;1;1;Maison;80;4;
1;Vente;657000;50;0;RUE;3284;D ENGHIEN;3201;75010;PARIS 10;75;110;38;7;1;2;Appartement;65;3;
1;Vente;657000;93;22;PROM;240;DES ANGLAIS;142;6000;NICE;06;088;189;44;1;2;Appartement;122;3;
1;Vente;657500;6;1;AV;9253;THEOPHILE GAUTIER;3208;75016;PARIS 16;75;116;56;9;1;2;Appartement;60;4;
